Datetime,Humidity,ID
2023092609,89.17,184449823
2023092610,81.29,184449823
2023092611,72.66,184449823
2023092612,67.17,184449823
2023092613,63.43,184449823
2023092614,61.29,184449823
2023092615,61.84,184449823
2023092616,67.44,184449823
2023092617,81.25,184449823
2023092618,86.67,184449823
2023092619,89.99,184449823
2023092620,90.93,184449823
2023092621,92.76,184449823
2023092622,93.70,184449823
2023092623,95.15,184449823
2023092700,96.53,184449823
2023092701,97.12,184449823
2023092702,97.14,184449823
2023092703,96.92,184449823
2023092704,96.90,184449823
2023092705,97.14,184449823
2023092706,96.82,184449823
2023092707,95.11,184449823
2023092708,92.53,184449823
2023092709,88.81,184449823
2023092710,83.83,184449823
2023092711,78.30,184449823
2023092712,75.27,184449823
2023092713,74.77,184449823
2023092714,75.56,184449823
2023092715,77.77,184449823
2023092716,81.21,184449823
2023092717,86.14,184449823
2023092718,90.44,184449823
2023092719,91.84,184449823
2023092720,93.92,184449823
2023092721,97.16,184449823
2023092722,99.05,184449823
2023092723,98.60,184449823
2023092800,97.76,184449823
2023092801,98.10,184449823
2023092802,98.39,184449823
2023092803,98.65,184449823
2023092804,98.50,184449823
2023092805,98.51,184449823
2023092806,95.27,184449823
2023092807,87.45,184449823
2023092808,80.43,184449823
2023092809,71.24,184449823
2023092810,65.35,184449823
2023092811,62.26,184449823
2023092812,60.43,184449823
2023092813,59.26,184449823
2023092814,59.27,184449823
2023092815,60.46,184449823
2023092816,65.29,184449823
2023092817,78.25,184449823
2023092818,88.91,184449823
2023092819,94.95,184449823
2023092820,100.00,184449823
2023092821,100.00,184449823
2023092822,100.00,184449823
2023092823,100.00,184449823
2023092900,100.00,184449823
2023092901,100.00,184449823
2023092902,98.74,184449823
2023092903,100.00,184449823
2023092904,100.00,184449823
2023092905,100.00,184449823
2023092906,100.00,184449823
2023092907,89.39,184449823
2023092908,76.34,184449823
2023092909,66.69,184449823
2023092910,61.21,184449823
2023092911,57.02,184449823
2023092912,53.68,184449823
2023092913,52.44,184449823
2023092914,52.63,184449823
2023092915,54.20,184449823
2023092916,58.62,184449823
2023092917,73.54,184449823
2023092918,81.26,184449823
2023092919,86.51,184449823
2023092920,90.68,184449823
2023092921,93.17,184449823
2023092922,94.48,184449823
2023092923,94.45,184449823
2023101100,57.80,188080439
2023101101,60.62,188080439
2023101102,62.74,188080439
2023101103,64.97,188080439
2023101104,66.95,188080439
2023101105,68.48,188080439
2023101106,68.16,188080439
2023101107,58.66,188080439
2023101108,45.76,188080439
2023101109,37.98,188080439
2023101110,33.63,188080439
2023101111,31.00,188080439
2023101112,30.07,188080439
2023101113,30.58,188080439
2023101114,32.61,188080439
2023101115,38.79,188080439
2023101116,54.37,188080439
2023101117,61.36,188080439
2023101118,62.48,188080439
2023101119,63.72,188080439
2023101120,64.70,188080439
2023101121,65.64,188080439
2023101122,67.37,188080439
2023101123,69.72,188080439
2023101200,71.31,188080439
2023101201,71.52,188080439
2023101202,70.29,188080439
2023101203,69.66,188080439
2023101204,69.88,188080439
2023101205,71.70,188080439
2023101206,70.72,188080439
2023101207,58.85,188080439
2023101208,49.95,188080439
2023101209,43.24,188080439
2023101210,39.09,188080439
2023101211,36.34,188080439
2023101212,34.91,188080439
2023101213,34.56,188080439
2023101214,35.65,188080439
2023101215,40.92,188080439
2023101216,55.84,188080439
2023101217,62.29,188080439
2023101218,63.79,188080439
2023101219,65.33,188080439
2023101220,67.89,188080439
2023101221,69.89,188080439
2023101222,70.92,188080439
2023101223,71.68,188080439
2023101300,71.78,188080439
2023101301,71.06,188080439
2023101302,69.52,188080439
2023101303,68.57,188080439
2023101304,67.83,188080439
2023101305,67.03,188080439
2023101306,64.92,188080439
2023101307,57.00,188080439
2023101308,46.81,188080439
2023101309,42.03,188080439
2023101310,37.14,188080439
2023101311,33.62,188080439
2023101312,31.22,188080439
2023101313,30.82,188080439
2023101314,33.74,188080439
2023101315,40.83,188080439
2023101316,52.07,188080439
2023101317,62.21,188080439
2023101318,65.08,188080439
2023101319,66.01,188080439
2023101320,68.34,188080439
2023101321,71.83,188080439
2023101322,74.88,188080439
2023101323,78.35,188080439
2023101400,82.78,188080439
2023101401,86.77,188080439
2023101402,88.21,188080439
2023101403,88.71,188080439
2023101404,90.14,188080439
2023101405,91.77,188080439
2023101406,91.84,188080439
2023101407,89.47,188080439
2023101408,85.66,188080439
2023101409,79.86,188080439
2023101410,73.75,188080439
2023101411,69.85,188080439
2023101412,68.49,188080439
2023101413,71.09,188080439
2023101414,74.49,188080439
2023101415,75.79,188080439
2023101416,77.34,188080439
2023101417,81.85,188080439
2023101418,82.07,188080439
2023101419,83.32,188080439
2023101420,84.72,188080439
2023101421,85.16,188080439
2023101422,86.94,188080439
2023101423,88.67,188080439
2023101500,90.55,188080439
2023101501,92.87,188080439
2023101502,94.76,188080439
2023101503,96.54,188080439
2023101504,97.15,188080439
2023101505,96.85,188080439
2023101506,97.14,188080439
2023101507,91.97,188080439
2023101508,81.41,188080439
2023101509,68.25,188080439
2023101510,57.44,188080439
2023101511,49.85,188080439
2023101512,45.46,188080439
2023101513,43.18,188080439
2023101514,42.78,188080439
2023101515,45.01,188080439
2023101516,56.99,188080439
2023101517,69.80,188080439
2023101518,72.99,188080439
2023101519,73.82,188080439
2023101520,74.46,188080439
2023101521,73.38,188080439
2023101522,77.04,188080439
2023101523,79.59,188080439
2023101600,81.48,188080439
2023101601,83.74,188080439
2023101602,86.53,188080439
2023101603,88.97,188080439
2023101604,90.34,188080439
2023101605,91.33,188080439
2023101606,89.82,188080439
2023101607,82.36,188080439
2023101608,70.13,188080439
2023101609,60.68,188080439
2023101610,54.77,188080439
2023101611,49.53,188080439
2023101612,45.74,188080439
2023101613,45.63,188080439
2023101614,47.49,188080439
2023101615,51.87,188080439
2023101616,65.97,188080439
2023101617,75.57,188080439
2023101618,79.46,188080439
2023101619,82.80,188080439
2023101620,87.16,188080439
2023101621,89.07,188080439
2023101622,89.09,188080439
2023101623,87.16,188080439
2023101700,84.74,188080439
2023101701,81.72,188080439
2023101702,79.28,188080439
2023101703,77.28,188080439
2023101704,75.29,188080439
2023101705,73.83,188080439
2023101706,72.15,188080439
2023101707,63.18,188080439
2023101708,53.41,188080439
2023101709,51.11,188080439
2023101710,50.47,188080439
2023101711,48.12,188080439
2023101712,46.59,188080439
2023101713,46.55,188080439
2023101714,48.38,188080439
2023101715,54.91,188080439
2023101716,71.07,188080439
2023101717,76.52,188080439
2023101718,81.29,188080439
2023101719,83.86,188080439
2023101720,83.89,188080439
2023101721,82.82,188080439
2023101722,80.72,188080439
2023101723,79.44,188080439
2023101800,79.42,188080439
2023101801,79.35,188080439
2023101802,79.22,188080439
2023101803,79.61,188080439
2023101804,80.03,188080439
2023101805,79.75,188080439
2023101806,79.46,188080439
2023101807,77.29,188080439
2023101808,75.97,188080439
2023101809,78.13,188080439
2023101810,78.69,188080439
2023101811,75.73,188080439
2023101812,76.90,188080439
2023101813,79.64,188080439
2023101814,76.60,188080439
2023101815,77.26,188080439
2023101816,82.90,188080439
2023101817,83.94,188080439
2023101818,85.67,188080439
2023101819,88.11,188080439
2023101820,89.05,188080439
2023101821,89.03,188080439
2023101822,88.90,188080439
2023101823,90.18,188080439
2023101900,91.90,188080439
2023101901,93.09,188080439
2023101902,92.77,188080439
2023101903,92.58,188080439
2023101904,92.24,188080439
2023101905,91.66,188080439
2023101906,90.80,188080439
2023101907,87.03,188080439
2023101908,86.54,188080439
2023101909,88.88,188080439
2023101910,87.38,188080439
2023101911,81.45,188080439
2023101912,76.67,188080439
2023101913,74.02,188080439
2023101914,72.21,188080439
2023101915,76.54,188080439
2023101916,86.40,188080439
2023101917,89.76,188080439
2023101918,89.18,188080439
2023101919,89.27,188080439
2023101920,89.94,188080439
2023101921,89.71,188080439
2023101922,88.29,188080439
2023101923,87.22,188080439
2023102000,88.17,188080439
2023102001,89.93,188080439
2023102002,90.64,188080439
2023102003,90.02,188080439
2023102004,88.02,188080439
2023102005,87.59,188080439
2023102006,87.15,188080439
2023102007,88.19,188080439
2023102008,88.74,188080439
2023102009,91.96,188080439
2023102010,90.70,188080439
2023102011,87.35,188080439
2023102012,85.09,188080439
2023102013,80.42,188080439
2023102014,72.51,188080439
2023102015,69.38,188080439
2023102016,75.09,188080439
2023102017,71.84,188080439
2023102018,69.19,188080439
2023102019,79.06,188080439
2023102020,86.58,188080439
2023102021,88.84,188080439
2023102022,89.34,188080439
2023102023,89.54,188080439
2023102100,90.38,188080439
2023102101,91.19,188080439
2023102102,91.12,188080439
2023102103,91.08,188080439
2023102104,91.15,188080439
2023102105,92.39,188080439
2023102106,93.07,188080439
2023102107,87.90,188080439
2023102108,80.25,188080439
2023102109,70.66,188080439
2023102110,62.88,188080439
2023102111,59.33,188080439
2023102112,56.99,188080439
2023102113,56.05,188080439
2023102114,56.51,188080439
2023102115,59.36,188080439
2023102116,69.65,188080439
2023102117,80.07,188080439
2023102118,83.85,188080439
2023102119,86.36,188080439
2023102120,86.99,188080439
2023102121,86.97,188080439
2023102122,89.38,188080439
2023102123,92.76,188080439
2023102200,96.38,188080439
2023102201,99.09,188080439
2023102202,100.00,188080439
2023102203,100.00,188080439
2023102204,100.00,188080439
2023102205,100.00,188080439
2023102206,100.00,188080439
2023102207,88.12,188080439
2023102208,75.16,188080439
2023102209,66.28,188080439
2023102210,60.33,188080439
2023102211,56.45,188080439
2023102212,54.19,188080439
2023102213,54.29,188080439
2023102214,56.85,188080439
2023102215,65.68,188080439
2023102216,75.40,188080439
2023102217,72.34,188080439
2023102218,70.44,188080439
2023102219,74.33,188080439
2023102220,79.64,188080439
2023102221,83.46,188080439
2023102222,85.75,188080439
2023102223,87.97,188080439
2023102300,89.96,188080439
2023102301,91.98,188080439
2023102302,94.92,188080439
2023102303,98.75,188080439
2023102304,99.03,188080439
2023102305,96.09,188080439
2023102306,93.42,188080439
2023102307,89.54,188080439
2023102308,86.27,188080439
2023102309,84.08,188080439
2023102310,78.30,188080439
2023102311,71.90,188080439
2023102312,65.58,188080439
2023102313,61.93,188080439
2023102314,62.53,188080439
2023102315,75.52,188080439
2023102316,81.16,188080439
2023102317,82.07,188080439
2023102318,78.57,188080439
2023102319,79.24,188080439
2023102320,85.23,188080439
2023102321,92.44,188080439
2023102322,96.89,188080439
2023102323,98.28,188080439
2023102400,96.43,188080439
2023102401,95.91,188080439
2023102402,96.93,188080439
2023102403,97.60,188080439
2023102404,98.01,188080439
2023102405,97.52,188080439
2023102406,95.92,188080439
2023102407,94.63,188080439
2023102408,95.15,188080439
2023102409,94.96,188080439
2023102410,93.68,188080439
2023102411,91.93,188080439
2023102412,89.57,188080439
2023102413,85.11,188080439
2023102414,81.22,188080439
2023102415,82.75,188080439
2023102416,91.06,188080439
2023102417,92.83,188080439
2023102418,93.77,188080439
2023102419,93.15,188080439
2023102420,93.26,188080439
2023102421,96.25,188080439
2023102422,99.24,188080439
2023102423,100.00,188080439
2023102500,100.00,188080439
2023102501,99.54,188080439
2023102502,97.03,188080439
2023102503,93.87,188080439
2023102504,91.74,188080439
2023102505,89.45,188080439
2023102506,87.31,188080439
2023102507,85.26,188080439
2023102508,82.89,188080439
2023102509,77.90,188080439
2023102510,72.77,188080439
2023102511,74.67,188080439
2023102512,78.87,188080439
2023102513,82.15,188080439
2023102514,85.31,188080439
2023102515,87.72,188080439
2023102516,89.82,188080439
2023102517,92.28,188080439
2023102518,93.70,188080439
2023102519,93.47,188080439
2023102520,93.00,188080439
2023102521,94.56,188080439
2023102522,95.34,188080439
2023102523,95.59,188080439
2023101000,62.22,187939306
2023101001,63.23,187939306
2023101002,64.30,187939306
2023101003,65.53,187939306
2023101004,66.52,187939306
2023101005,67.67,187939306
2023101006,68.28,187939306
2023101007,63.43,187939306
2023101008,58.24,187939306
2023101009,51.73,187939306
2023101010,47.26,187939306
2023101011,45.02,187939306
2023101012,43.91,187939306
2023101013,43.42,187939306
2023101014,43.49,187939306
2023101015,44.36,187939306
2023101016,48.11,187939306
2023101017,56.15,187939306
2023101018,60.09,187939306
2023101019,63.01,187939306
2023101020,65.46,187939306
2023101021,68.01,187939306
2023101022,70.77,187939306
2023101023,73.28,187939306
2023101100,75.05,187939306
2023101101,76.49,187939306
2023101102,78.05,187939306
2023101103,79.52,187939306
2023101104,80.87,187939306
2023101105,81.57,187939306
2023101106,81.43,187939306
2023101107,76.06,187939306
2023101108,70.41,187939306
2023101109,53.31,187939306
2023101110,43.40,187939306
2023101111,39.85,187939306
2023101112,37.99,187939306
2023101113,35.85,187939306
2023101114,34.72,187939306
2023101115,38.25,187939306
2023101116,49.76,187939306
2023101117,61.22,187939306
2023101118,70.09,187939306
2023101119,78.52,187939306
2023101120,82.82,187939306
2023101121,84.55,187939306
2023101122,85.94,187939306
2023101123,87.07,187939306
2023101200,87.55,187939306
2023101201,87.83,187939306
2023101202,87.96,187939306
2023101203,87.32,187939306
2023101204,87.16,187939306
2023101205,87.62,187939306
2023101206,87.62,187939306
2023101207,87.13,187939306
2023101208,85.61,187939306
2023101209,83.48,187939306
2023101210,81.48,187939306
2023101211,80.12,187939306
2023101212,78.52,187939306
2023101213,77.52,187939306
2023101214,77.45,187939306
2023101215,77.42,187939306
2023101216,76.68,187939306
2023101217,76.45,187939306
2023101218,74.72,187939306
2023101219,74.21,187939306
2023101220,73.88,187939306
2023101221,73.35,187939306
2023101222,74.35,187939306
2023101223,76.05,187939306
2023101300,77.23,187939306
2023101301,78.87,187939306
2023101302,80.74,187939306
2023101303,81.85,187939306
2023101304,82.34,187939306
2023101305,82.08,187939306
2023101306,80.97,187939306
2023101307,79.03,187939306
2023101308,77.32,187939306
2023101309,75.86,187939306
2023101310,72.80,187939306
2023101311,71.12,187939306
2023101312,71.88,187939306
2023101313,73.14,187939306
2023101314,77.53,187939306
2023101315,83.96,187939306
2023101316,88.36,187939306
2023101317,89.48,187939306
2023101318,89.13,187939306
2023101319,89.84,187939306
2023101320,90.85,187939306
2023101321,91.67,187939306
2023101322,91.83,187939306
2023101323,91.57,187939306
2023101400,91.50,187939306
2023101401,91.29,187939306
2023101402,90.66,187939306
2023101403,89.76,187939306
2023101404,88.54,187939306
2023101405,87.91,187939306
2023101406,87.35,187939306
2023101407,86.49,187939306
2023101408,85.27,187939306
2023101409,83.45,187939306
2023101410,81.49,187939306
2023101411,79.00,187939306
2023101412,76.97,187939306
2023101413,75.40,187939306
2023101414,74.74,187939306
2023101415,74.56,187939306
2023101416,75.23,187939306
2023101417,76.49,187939306
2023101418,77.11,187939306
2023101419,77.07,187939306
2023101420,76.60,187939306
2023101421,77.16,187939306
2023101422,78.15,187939306
2023101423,78.55,187939306
2023101500,79.16,187939306
2023101501,79.44,187939306
2023101502,80.21,187939306
2023101503,81.09,187939306
2023101504,82.01,187939306
2023101505,82.77,187939306
2023101506,83.87,187939306
2023101507,84.26,187939306
2023101508,83.32,187939306
2023101509,80.93,187939306
2023101510,76.85,187939306
2023101511,72.28,187939306
2023101512,68.50,187939306
2023101513,65.64,187939306
2023101514,64.35,187939306
2023101515,64.89,187939306
2023101516,66.18,187939306
2023101517,68.37,187939306
2023101518,70.71,187939306
2023101519,73.73,187939306
2023101520,76.98,187939306
2023101521,80.01,187939306
2023101522,79.18,187939306
2023101523,78.55,187939306
2023101600,78.66,187939306
2023101601,79.67,187939306
2023101602,80.19,187939306
2023101603,80.65,187939306
2023101604,80.73,187939306
2023101605,80.31,187939306
2023101606,80.49,187939306
2023101607,80.23,187939306
2023101608,78.80,187939306
2023101609,78.04,187939306
2023101610,78.58,187939306
2023101611,79.46,187939306
2023101612,79.47,187939306
2023101613,79.07,187939306
2023101614,77.70,187939306
2023101615,77.09,187939306
2023101616,76.89,187939306
2023101617,78.15,187939306
2023101618,78.56,187939306
2023101619,78.53,187939306
2023101620,78.65,187939306
2023101621,78.46,187939306
2023101622,77.27,187939306
2023101623,76.26,187939306
2023101700,76.72,187939306
2023101701,77.63,187939306
2023101702,79.50,187939306
2023101703,81.92,187939306
2023101704,83.69,187939306
2023101705,85.36,187939306
2023101706,86.06,187939306
2023101707,81.76,187939306
2023101708,78.27,187939306
2023101709,72.43,187939306
2023101710,65.91,187939306
2023101711,61.04,187939306
2023101712,57.36,187939306
2023101713,55.46,187939306
2023101714,54.93,187939306
2023101715,56.23,187939306
2023101716,63.56,187939306
2023101717,61.98,187939306
2023101718,62.27,187939306
2023101719,63.73,187939306
2023101720,65.52,187939306
2023101721,68.89,187939306
2023101722,72.72,187939306
2023101723,76.72,187939306
2023101800,80.88,187939306
2023101801,85.09,187939306
2023101802,88.78,187939306
2023101803,92.32,187939306
2023101804,95.55,187939306
2023101805,97.39,187939306
2023101806,95.05,187939306
2023101807,92.00,187939306
2023101808,87.67,187939306
2023101809,79.28,187939306
2023101810,73.53,187939306
2023101811,66.54,187939306
2023101812,61.36,187939306
2023101813,58.23,187939306
2023101814,57.63,187939306
2023101815,59.72,187939306
2023101816,62.65,187939306
2023101817,66.32,187939306
2023101818,70.77,187939306
2023101819,75.32,187939306
2023101820,77.43,187939306
2023101821,79.84,187939306
2023101822,82.23,187939306
2023101823,86.28,187939306
2023101900,89.23,187939306
2023101901,89.21,187939306
2023101902,89.60,187939306
2023101903,90.81,187939306
2023101904,93.37,187939306
2023101905,95.87,187939306
2023101906,96.63,187939306
2023101907,92.75,187939306
2023101908,88.71,187939306
2023101909,84.84,187939306
2023101910,82.64,187939306
2023101911,81.13,187939306
2023101912,79.35,187939306
2023101913,77.49,187939306
2023101914,77.52,187939306
2023101915,78.47,187939306
2023101916,81.65,187939306
2023101917,84.49,187939306
2023101918,87.02,187939306
2023101919,90.80,187939306
2023101920,91.94,187939306
2023101921,91.78,187939306
2023101922,92.24,187939306
2023101923,92.85,187939306
2023102000,93.54,187939306
2023102001,93.69,187939306
2023102002,93.03,187939306
2023102003,91.20,187939306
2023102004,90.07,187939306
2023102005,88.97,187939306
2023102006,88.75,187939306
2023102007,86.70,187939306
2023102008,83.86,187939306
2023102009,80.77,187939306
2023102010,76.81,187939306
2023102011,72.60,187939306
2023102012,67.02,187939306
2023102013,61.06,187939306
2023102014,56.50,187939306
2023102015,54.50,187939306
2023102016,57.24,187939306
2023102017,64.41,187939306
2023102018,67.22,187939306
2023102019,69.57,187939306
2023102020,71.59,187939306
2023102021,74.30,187939306
2023102022,77.55,187939306
2023102023,79.64,187939306
2023102100,80.18,187939306
2023102101,80.16,187939306
2023102102,80.43,187939306
2023102103,79.24,187939306
2023102104,80.10,187939306
2023102105,85.29,187939306
2023102106,88.60,187939306
2023102107,87.17,187939306
2023102108,84.48,187939306
2023102109,75.05,187939306
2023102110,67.30,187939306
2023102111,63.83,187939306
2023102112,63.68,187939306
2023102113,65.91,187939306
2023102114,68.85,187939306
2023102115,73.46,187939306
2023102116,80.26,187939306
2023102117,86.06,187939306
2023102118,87.74,187939306
2023102119,86.42,187939306
2023102120,85.46,187939306
2023102121,85.10,187939306
2023102122,84.64,187939306
2023102123,83.36,187939306
2023102200,81.73,187939306
2023102201,81.96,187939306
2023102202,82.20,187939306
2023102203,82.92,187939306
2023102204,83.76,187939306
2023102205,84.62,187939306
2023102206,84.71,187939306
2023102207,80.95,187939306
2023102208,76.76,187939306
2023102209,72.48,187939306
2023102210,69.54,187939306
2023102211,66.99,187939306
2023102212,64.69,187939306
2023102213,62.57,187939306
2023102214,60.85,187939306
2023102215,60.52,187939306
2023102216,65.39,187939306
2023102217,67.27,187939306
2023102218,69.10,187939306
2023102219,71.72,187939306
2023102220,74.40,187939306
2023102221,76.46,187939306
2023102222,78.07,187939306
2023102223,80.25,187939306
2023102300,82.42,187939306
2023102301,84.60,187939306
2023102302,85.55,187939306
2023102303,84.59,187939306
2023102304,84.47,187939306
2023102305,83.99,187939306
2023102306,84.35,187939306
2023102307,78.14,187939306
2023102308,70.84,187939306
2023102309,63.54,187939306
2023102310,62.01,187939306
2023102311,60.44,187939306
2023102312,57.17,187939306
2023102313,55.29,187939306
2023102314,55.82,187939306
2023102315,57.89,187939306
2023102316,61.46,187939306
2023102317,64.98,187939306
2023102318,65.00,187939306
2023102319,63.72,187939306
2023102320,62.39,187939306
2023102321,62.74,187939306
2023102322,64.65,187939306
2023102323,66.57,187939306
2023102400,69.83,187939306
2023102401,77.10,187939306
2023102402,81.20,187939306
2023102403,83.40,187939306
2023102404,85.20,187939306
2023102405,87.05,187939306
2023102406,88.53,187939306
2023102407,87.24,187939306
2023102408,82.17,187939306
2023102409,77.56,187939306
2023102410,73.01,187939306
2023102411,69.57,187939306
2023102412,66.33,187939306
2023102413,64.98,187939306
2023102414,65.29,187939306
2023102415,67.30,187939306
2023102416,72.42,187939306
2023102417,77.69,187939306
2023102418,82.18,187939306
2023102419,83.51,187939306
2023102420,80.74,187939306
2023102421,78.70,187939306
2023102422,78.94,187939306
2023102423,80.81,187939306
2024062200,90.11,236462668
2024062201,88.47,236462668
2024062202,86.74,236462668
2024062203,85.89,236462668
2024062204,85.45,236462668
2024062205,84.64,236462668
2024062206,79.03,236462668
2024062207,72.88,236462668
2024062208,64.10,236462668
2024062209,57.30,236462668
2024062210,52.69,236462668
2024062211,49.55,236462668
2024062212,49.07,236462668
2024062213,50.76,236462668
2024062214,51.88,236462668
2024062215,53.28,236462668
2024062216,56.37,236462668
2024062217,63.31,236462668
2024062218,74.81,236462668
2024062219,82.33,236462668
2024062220,83.27,236462668
2024062221,82.06,236462668
2024062222,81.51,236462668
2024062223,81.42,236462668
2024062300,82.30,236462668
2024062301,82.69,236462668
2024062302,82.82,236462668
2024062303,82.47,236462668
2024062304,82.81,236462668
2024062305,82.25,236462668
2024062306,81.25,236462668
2024062307,81.63,236462668
2024062308,81.58,236462668
2024062309,78.86,236462668
2024062310,74.51,236462668
2024062311,71.08,236462668
2024062312,69.97,236462668
2024062313,70.48,236462668
2024062314,71.07,236462668
2024062315,72.75,236462668
2024062316,76.76,236462668
2024062317,78.49,236462668
2024062318,84.05,236462668
2024062319,84.99,236462668
2024062320,82.86,236462668
2024062321,81.88,236462668
2024062322,81.18,236462668
2024062323,81.30,236462668
2024062400,82.36,236462668
2024062401,83.47,236462668
2024062402,84.18,236462668
2024062403,84.30,236462668
2024062404,84.53,236462668
2024062405,86.61,236462668
2024062406,83.06,236462668
2024062407,71.50,236462668
2024062408,70.70,236462668
2024062409,72.45,236462668
2024062410,75.66,236462668
2024062411,78.62,236462668
2024062412,76.68,236462668
2024062413,70.58,236462668
2024062414,68.21,236462668
2024062415,70.09,236462668
2024062416,71.34,236462668
2024062417,72.85,236462668
2024062418,75.17,236462668
2024062419,80.90,236462668
2024062420,80.56,236462668
2024062421,83.17,236462668
2024062422,84.30,236462668
2024062423,79.96,236462668
2024062500,75.11,236462668
2024062501,74.35,236462668
2024062502,77.07,236462668
2024062503,77.69,236462668
2024062504,77.92,236462668
2024062505,79.50,236462668
2024062506,85.60,236462668
2024062507,80.50,236462668
2024062508,78.89,236462668
2024062509,80.56,236462668
2024062510,82.10,236462668
2024062511,80.04,236462668
2024062512,75.47,236462668
2024062513,70.83,236462668
2024062514,68.97,236462668
2024062515,69.49,236462668
2024062516,70.93,236462668
2024062517,74.01,236462668
2024062518,80.61,236462668
2024062519,88.90,236462668
2024062520,88.67,236462668
2024062521,90.87,236462668
2024062522,94.29,236462668
2024062523,95.77,236462668
2024062600,95.67,236462668
2024062601,95.08,236462668
2024062602,93.98,236462668
2024062603,92.96,236462668
2024062604,91.02,236462668
2024062605,90.56,236462668
2024062606,91.34,236462668
2024062607,90.88,236462668
2024062608,89.02,236462668
2024062609,88.68,236462668
2024062610,85.77,236462668
2024062611,82.22,236462668
2024062612,79.52,236462668
2024062613,78.80,236462668
2024062614,78.87,236462668
2024062615,80.13,236462668
2024062616,83.32,236462668
2024062617,88.60,236462668
2024062618,92.97,236462668
2024062619,95.73,236462668
2024062620,94.97,236462668
2024062621,93.58,236462668
2024062622,92.37,236462668
2024062623,91.55,236462668
2024062700,89.30,236462668
2024062701,86.29,236462668
2024062702,85.57,236462668
2024062703,83.95,236462668
2024062704,83.48,236462668
2024062705,85.46,236462668
2024062706,80.94,236462668
2024062707,63.44,236462668
2024062708,55.94,236462668
2024062709,56.69,236462668
2024062710,59.27,236462668
2024062711,62.29,236462668
2024062712,64.62,236462668
2024062713,65.82,236462668
2024062714,67.70,236462668
2024062715,68.72,236462668
2024062716,69.30,236462668
2024062717,72.60,236462668
2024062718,78.91,236462668
2024062719,85.45,236462668
2024062720,87.06,236462668
2024062721,86.68,236462668
2024062722,85.83,236462668
2024062723,83.80,236462668
2024062800,81.26,236462668
2024062801,80.50,236462668
2024062802,79.85,236462668
2024062803,77.11,236462668
2024062804,76.30,236462668
2024062805,81.22,236462668
2024062806,82.49,236462668
2024062807,64.50,236462668
2024062808,51.88,236462668
2024062809,48.56,236462668
2024062810,48.57,236462668
2024062811,51.66,236462668
2024062812,57.25,236462668
2024062813,63.60,236462668
2024062814,69.45,236462668
2024062815,74.29,236462668
2024062816,77.44,236462668
2024062817,79.86,236462668
2024062818,82.63,236462668
2024062819,86.12,236462668
2024062820,83.77,236462668
2024062821,81.71,236462668
2024062822,81.50,236462668
2024062823,82.83,236462668
2024062900,85.71,236462668
2024062901,87.34,236462668
2024062902,88.66,236462668
2024062903,89.62,236462668
2024062904,90.55,236462668
2024062905,90.69,236462668
2024062906,92.71,236462668
2024062907,88.82,236462668
2024062908,82.39,236462668
2024062909,78.93,236462668
2024062910,77.26,236462668
2024062911,76.63,236462668
2024062912,76.40,236462668
2024062913,76.88,236462668
2024062914,84.08,236462668
2024062915,90.20,236462668
2024062916,91.02,236462668
2024062917,89.79,236462668
2024062918,90.46,236462668
2024062919,91.75,236462668
2024062920,90.16,236462668
2024062921,89.60,236462668
2024062922,89.36,236462668
2024062923,89.47,236462668
2024063000,90.10,236462668
2024063001,91.17,236462668
2024063002,92.30,236462668
2024063003,93.18,236462668
2024063004,94.50,236462668
2024063005,95.74,236462668
2024063006,93.85,236462668
2024063007,90.93,236462668
2024063008,85.82,236462668
2024063009,80.30,236462668
2024063010,76.76,236462668
2024063011,75.00,236462668
2024063012,73.78,236462668
2024063013,73.16,236462668
2024063014,75.35,236462668
2024063015,79.80,236462668
2024063016,82.36,236462668
2024063017,84.40,236462668
2024063018,88.84,236462668
2024063019,94.16,236462668
2024063020,94.52,236462668
2024063021,93.58,236462668
2024063022,90.89,236462668
2024063023,88.47,236462668
2024070100,87.92,236462668
2024070101,87.72,236462668
2024070102,88.16,236462668
2024070103,88.59,236462668
2024070104,86.12,236462668
2024070105,86.61,236462668
2024070106,81.95,236462668
2024070107,68.71,236462668
2024070108,58.59,236462668
2024070109,59.58,236462668
2024070110,58.37,236462668
2024070111,56.59,236462668
2024070112,54.31,236462668
2024070113,54.72,236462668
2024070114,54.92,236462668
2024070115,56.88,236462668
2024070116,59.47,236462668
2024070117,64.83,236462668
2024070118,69.04,236462668
2024070119,80.46,236462668
2024070120,77.88,236462668
2024070121,77.78,236462668
2024070122,79.07,236462668
2024070123,79.91,236462668
2024070200,81.07,236462668
2024070201,81.80,236462668
2024070202,82.49,236462668
2024070203,82.97,236462668
2024070204,82.88,236462668
2024070205,83.41,236462668
2024070206,75.46,236462668
2024070207,65.94,236462668
2024070208,59.78,236462668
2024070209,55.34,236462668
2024070210,51.56,236462668
2024070211,48.65,236462668
2024070212,46.95,236462668
2024070213,46.42,236462668
2024070214,47.03,236462668
2024070215,48.99,236462668
2024070216,52.80,236462668
2024070217,58.87,236462668
2024070218,65.64,236462668
2024070219,78.20,236462668
2024070220,76.56,236462668
2024070221,83.15,236462668
2024070222,85.39,236462668
2024070223,86.08,236462668
2024070300,85.94,236462668
2024070301,84.94,236462668
2024070302,84.94,236462668
2024070303,85.04,236462668
