Datetime,Temperature,ID
2023072619,59.56,173917804
2023072620,59.83,173917804
2023072621,59.88,173917804
2023072622,59.65,173917804
2023072623,59.38,173917804
2018100300,49.32,17377396
2018100301,48.40,17377396
2018100302,47.75,17377396
2018100303,47.73,17377396
2018100304,48.02,17377396
2018100305,48.47,17377396
2018100306,48.92,17377396
2018100307,52.27,17377396
2018100308,55.11,17377396
2018100309,57.70,17377396
2018100310,59.94,17377396
2018100311,61.83,17377396
2018100312,63.34,17377396
2018100313,64.27,17377396
2018100314,64.51,17377396
2018100315,64.04,17377396
2018100316,62.64,17377396
2018100317,58.03,17377396
2018100318,54.28,17377396
2018100319,52.97,17377396
2018100320,51.87,17377396
2018100321,51.06,17377396
2018100322,50.34,17377396
2018100323,49.42,17377396
2018100400,49.06,17377396
2018100401,49.08,17377396
2018100402,49.08,17377396
2018100403,49.53,17377396
2018100404,50.00,17377396
2018100405,50.09,17377396
2018100406,50.41,17377396
2018100407,52.05,17377396
2018100408,53.87,17377396
2018100409,56.16,17377396
2018100410,59.07,17377396
2018100411,62.56,17377396
2018100412,65.10,17377396
2018100413,66.36,17377396
2018100414,66.56,17377396
2018100415,65.75,17377396
2018100416,63.90,17377396
2018100417,59.13,17377396
2018100418,56.21,17377396
2018100419,55.35,17377396
2018100420,54.28,17377396
2018100421,53.24,17377396
2018100422,52.84,17377396
2018100423,52.30,17377396
2018100500,51.82,17377396
2018100501,51.17,17377396
2018100502,50.95,17377396
2018100503,50.54,17377396
2018100504,50.34,17377396
2018100505,50.04,17377396
2018100506,50.05,17377396
2018100507,52.36,17377396
2018100508,54.52,17377396
2018100509,57.25,17377396
2018100510,59.77,17377396
2018100511,62.11,17377396
2018100512,63.61,17377396
2018100513,63.72,17377396
2018100514,63.10,17377396
2018100515,62.02,17377396
2018100516,60.06,17377396
2018100517,57.09,17377396
2018100518,55.33,17377396
2018100519,54.27,17377396
2018100520,53.44,17377396
2018100521,52.57,17377396
2018100522,51.67,17377396
2018100523,50.92,17377396
2018100600,50.04,17377396
2018100601,48.74,17377396
2018100602,47.10,17377396
2018100603,45.45,17377396
2018100604,44.06,17377396
2018100605,42.87,17377396
2018100606,41.85,17377396
2018100607,41.04,17377396
2018100608,40.84,17377396
2018100609,41.58,17377396
2018100610,42.91,17377396
2018100611,44.51,17377396
2018100612,46.31,17377396
2018100613,47.98,17377396
2018100614,49.23,17377396
2018100615,49.78,17377396
2018100616,49.17,17377396
2018100617,45.68,17377396
2018100618,42.87,17377396
2018100619,41.90,17377396
2018100620,40.98,17377396
2018100621,39.87,17377396
2018100622,38.37,17377396
2018100623,37.04,17377396
2018100700,36.03,17377396
2018100701,35.42,17377396
2018100702,35.10,17377396
2018100703,34.92,17377396
2018100704,34.65,17377396
2018100705,36.21,17377396
2018100706,36.82,17377396
2018100707,38.89,17377396
2018100708,42.10,17377396
2018100709,47.41,17377396
2018100710,51.71,17377396
2018100711,52.39,17377396
2018100712,52.47,17377396
2018100713,53.06,17377396
2018100714,53.42,17377396
2018100715,53.74,17377396
2018100716,52.36,17377396
2018100717,48.65,17377396
2018100718,47.70,17377396
2018100719,47.77,17377396
2018100720,47.28,17377396
2018100721,46.29,17377396
2018100722,45.95,17377396
2018100723,45.91,17377396
2018100800,46.27,17377396
2018100801,46.76,17377396
2018100802,46.99,17377396
2018100803,47.26,17377396
2018100804,47.66,17377396
2018100805,48.00,17377396
2018100806,47.88,17377396
2018100807,49.66,17377396
2018100808,52.66,17377396
2018100809,56.37,17377396
2018100810,59.20,17377396
2018100811,61.02,17377396
2018100812,62.15,17377396
2018100813,62.60,17377396
2018100814,62.29,17377396
2018100815,61.21,17377396
2018100816,59.13,17377396
2018100817,56.79,17377396
2018100818,55.56,17377396
2018100819,54.28,17377396
2018100820,51.91,17377396
2018100821,50.54,17377396
2018100822,49.96,17377396
2018100823,49.26,17377396
2018100900,48.90,17377396
2018100901,48.79,17377396
2018100902,48.76,17377396
2018100903,48.87,17377396
2018100904,49.15,17377396
2018100905,49.57,17377396
2018100906,50.00,17377396
2018100907,50.85,17377396
2018100908,52.75,17377396
2018100909,55.80,17377396
2018100910,59.00,17377396
2018100911,61.57,17377396
2018100912,63.52,17377396
2018100913,64.83,17377396
2018100914,65.25,17377396
2018100915,64.53,17377396
2018100916,61.61,17377396
2018100917,55.65,17377396
2018100918,53.20,17377396
2018100919,51.94,17377396
2018100920,50.74,17377396
2018100921,49.66,17377396
2018100922,48.63,17377396
2018100923,47.71,17377396
2018101000,46.96,17377396
2018101001,46.33,17377396
2018101002,45.88,17377396
2018101003,45.70,17377396
2018101004,45.88,17377396
2018101005,46.40,17377396
2018101006,47.05,17377396
2018101007,50.50,17377396
2018101008,54.05,17377396
2018101009,57.87,17377396
2018101010,63.18,17377396
2018101011,67.28,17377396
2018101012,69.57,17377396
2018101013,70.81,17377396
2018101014,71.08,17377396
2018101015,69.91,17377396
2018101016,66.18,17377396
2018101017,61.65,17377396
2018101018,59.67,17377396
2018101019,57.16,17377396
2018101020,55.22,17377396
2018101021,53.96,17377396
2018101022,53.20,17377396
2018101023,52.88,17377396
2018101100,52.92,17377396
2018101101,53.02,17377396
2018101102,53.44,17377396
2018101103,54.39,17377396
2018101104,55.71,17377396
2018101105,55.81,17377396
2018101106,55.33,17377396
2018101107,55.81,17377396
2018101108,57.92,17377396
2018101109,60.55,17377396
2018101110,62.96,17377396
2018101111,63.34,17377396
